name,zone,star,rating,rates,room,size,price,bed,guests,address,link
Ontario Airport Inn,Ontario,2.5,4.0,"1,511","Deluxe Room, 1 King Bed, Non Smoking",270,74,1 king bed,2,E G St,https://www.expedia.com/Ontario-Hotels-Ontario-Airport-Inn.h7097.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654235643&vip=false&c=8ce8292f-dfb0-4f94-9404-39177383adb4&&exp_dp=74.4&exp_ts=1492654237295&exp_curr=USD&exp_pg=HSR
Ontario Airport Inn,Ontario,2.5,4.0,"1,511","Deluxe Room, 2 Queen Beds, Smoking",270,84,2 queen beds,4,E G St,https://www.expedia.com/Ontario-Hotels-Ontario-Airport-Inn.h7097.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654235643&vip=false&c=8ce8292f-dfb0-4f94-9404-39177383adb4&&exp_dp=74.4&exp_ts=1492654237295&exp_curr=USD&exp_pg=HSR
Ontario Airport Inn,Ontario,2.5,4.0,"1,511","Executive Room, 2 Queen Beds",334,84,2 queen beds,4,E G St,https://www.expedia.com/Ontario-Hotels-Ontario-Airport-Inn.h7097.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654235643&vip=false&c=8ce8292f-dfb0-4f94-9404-39177383adb4&&exp_dp=74.4&exp_ts=1492654237295&exp_curr=USD&exp_pg=HSR
Ontario Airport Inn,Ontario,2.5,4.0,"1,511","Deluxe Room, 2 Queen Beds, Non Smoking",270,84,2 queen beds,4,E G St,https://www.expedia.com/Ontario-Hotels-Ontario-Airport-Inn.h7097.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654235643&vip=false&c=8ce8292f-dfb0-4f94-9404-39177383adb4&&exp_dp=74.4&exp_ts=1492654237295&exp_curr=USD&exp_pg=HSR
The Mosaic Hotel - Beverly Hills,Beverly Hills - West Hollywood,4.0,4.4,548,"Deluxe Room, 1 King Bed",300,314,1 king bed,2,S Spalding Dr,https://www.expedia.com/Beverly-Hills-West-Hollywood-Hotels-The-Mosaic-Hotel-Beverly-Hills.h40835.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654235643&vip=false&c=8ce8292f-dfb0-4f94-9404-39177383adb4&&exp_dp=314.11&exp_ts=1492654237296&exp_curr=USD&exp_pg=HSR
Ayres Hotel Manhattan Beach LAX,Beach Cities,4.0,4.6,"1,101",Deluxe King Studio Suite,434,259,1 king bed or 1 sofa bed,4,Hindry Ave,https://www.expedia.com/Los-Angeles-Hotels-Ayres-Hotel-Manhattan-Beach-LAX.h980207.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654235643&vip=false&c=8ce8292f-dfb0-4f94-9404-39177383adb4&&exp_dp=259.43&exp_ts=1492654237296&exp_curr=USD&exp_pg=HSR
Ayres Hotel Manhattan Beach LAX,Beach Cities,4.0,4.6,"1,101",Deluxe Two Queen Studio Suite,476,259,2 queen beds,4,Hindry Ave,https://www.expedia.com/Los-Angeles-Hotels-Ayres-Hotel-Manhattan-Beach-LAX.h980207.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654235643&vip=false&c=8ce8292f-dfb0-4f94-9404-39177383adb4&&exp_dp=259.43&exp_ts=1492654237296&exp_curr=USD&exp_pg=HSR
Ayres Hotel Manhattan Beach LAX,Beach Cities,4.0,4.6,"1,101","Room, 1 Queen Bed, Accessible",350,259,1 queen bed,2,Hindry Ave,https://www.expedia.com/Los-Angeles-Hotels-Ayres-Hotel-Manhattan-Beach-LAX.h980207.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654235643&vip=false&c=8ce8292f-dfb0-4f94-9404-39177383adb4&&exp_dp=259.43&exp_ts=1492654237296&exp_curr=USD&exp_pg=HSR
Ayres Hotel Manhattan Beach LAX,Beach Cities,4.0,4.6,"1,101",King Courtyard Studio Suite,434,269,1 bed,2,Hindry Ave,https://www.expedia.com/Los-Angeles-Hotels-Ayres-Hotel-Manhattan-Beach-LAX.h980207.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654235643&vip=false&c=8ce8292f-dfb0-4f94-9404-39177383adb4&&exp_dp=259.43&exp_ts=1492654237296&exp_curr=USD&exp_pg=HSR
Ayres Hotel Manhattan Beach LAX,Beach Cities,4.0,4.6,"1,101",Junior Suite 1 King,504,299,1 bed,2,Hindry Ave,https://www.expedia.com/Los-Angeles-Hotels-Ayres-Hotel-Manhattan-Beach-LAX.h980207.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654235643&vip=false&c=8ce8292f-dfb0-4f94-9404-39177383adb4&&exp_dp=259.43&exp_ts=1492654237296&exp_curr=USD&exp_pg=HSR
Premier Inns Thousand Oaks,Thousand Oaks,2.5,3.3,89,"Standard Room, 1 Queen Bed, Smoking",100,55,1 queen bed,2,West Hillcrest Drive,https://www.expedia.com/Thousand-Oaks-Hotels-Premier-Inns-Thousand-Oaks.h16149516.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654235643&vip=false&c=8ce8292f-dfb0-4f94-9404-39177383adb4&&exp_dp=54.99&exp_ts=1492654237296&exp_curr=USD&exp_pg=HSR
Premier Inns Thousand Oaks,Thousand Oaks,2.5,3.3,89,"Standard Room, 2 Queen Beds, Smoking",100,60,2 queen beds,4,West Hillcrest Drive,https://www.expedia.com/Thousand-Oaks-Hotels-Premier-Inns-Thousand-Oaks.h16149516.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654235643&vip=false&c=8ce8292f-dfb0-4f94-9404-39177383adb4&&exp_dp=54.99&exp_ts=1492654237296&exp_curr=USD&exp_pg=HSR
Maison 140,Beverly Hills - West Hollywood,3.5,4.0,728,Mandarin King,300,260,1 king bed,2,S. Lasky Drive,https://www.expedia.com/Beverly-Hills-West-Hollywood-Hotels-Maison-140.h62770.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654235643&vip=false&c=8ce8292f-dfb0-4f94-9404-39177383adb4&&exp_dp=260.11&exp_ts=1492654237296&exp_curr=USD&exp_pg=HSR
Redondo Beach Inn,Gardena,2.0,3.4,162,Deluxe Room,312,75,1 queen bed,2,w Redondo Beach Blvd.,https://www.expedia.com/Gardena-Hotels-Redondo-Beach-Inn.h9497142.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654235643&vip=false&c=8ce8292f-dfb0-4f94-9404-39177383adb4&&exp_dp=74.99&exp_ts=1492654237296&exp_curr=USD&exp_pg=HSR
Sirtaj,Beverly Hills - West Hollywood,4.0,4.3,607,"Traditional Room, 1 Queen Bed",215,239,1 queen bed,2,S. Reeves Dr.,https://www.expedia.com/Beverly-Hills-West-Hollywood-Hotels-Sirtaj.h6117111.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654235643&vip=false&c=8ce8292f-dfb0-4f94-9404-39177383adb4&&exp_dp=239.39&exp_ts=1492654237296&exp_curr=USD&exp_pg=HSR
Sirtaj,Beverly Hills - West Hollywood,4.0,4.3,607,"Traditional Room, 1 King Bed",258,259,1 king bed,2,S. Reeves Dr.,https://www.expedia.com/Beverly-Hills-West-Hollywood-Hotels-Sirtaj.h6117111.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654235643&vip=false&c=8ce8292f-dfb0-4f94-9404-39177383adb4&&exp_dp=239.39&exp_ts=1492654237296&exp_curr=USD&exp_pg=HSR
Americas Best Value Inn-South Gate/Downey,South Gate,2.0,3.0,26,"Room, 1 Queen Bed, Non Smoking",260,89,1 queen bed,2,Firestone Boulevard,https://www.expedia.com/South-Gate-Hotels-Americas-Best-Value-Inn-South-GateDowney.h2385108.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654235643&vip=false&c=8ce8292f-dfb0-4f94-9404-39177383adb4&&exp_dp=89&exp_ts=1492654237296&exp_curr=USD&exp_pg=HSR
Americas Best Value Inn-South Gate/Downey,South Gate,2.0,3.0,26,"Room, 2 Queen Beds, Non Smoking",300,119,2 queen beds,4,Firestone Boulevard,https://www.expedia.com/South-Gate-Hotels-Americas-Best-Value-Inn-South-GateDowney.h2385108.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654235643&vip=false&c=8ce8292f-dfb0-4f94-9404-39177383adb4&&exp_dp=89&exp_ts=1492654237296&exp_curr=USD&exp_pg=HSR
"Safari Inn, a Coast Hotel",Universal Studios,3.0,3.9,"2,125","Standard Room, 1 King Bed",301,199,1 king bed,2,W Olive Ave,https://www.expedia.com/Universal-Studios-Hotels-Safari-Inn.h34942.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654235643&vip=false&c=8ce8292f-dfb0-4f94-9404-39177383adb4&&exp_dp=199&exp_ts=1492654237296&exp_curr=USD&exp_pg=HSR
"Safari Inn, a Coast Hotel",Universal Studios,3.0,3.9,"2,125","Junior Suite, 1 King Bed",398,229,1 king bed,2,W Olive Ave,https://www.expedia.com/Universal-Studios-Hotels-Safari-Inn.h34942.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654235643&vip=false&c=8ce8292f-dfb0-4f94-9404-39177383adb4&&exp_dp=199&exp_ts=1492654237296&exp_curr=USD&exp_pg=HSR
"Safari Inn, a Coast Hotel",Universal Studios,3.0,3.9,"2,125","Comfort Suite, 1 King Bed",495,259,1 king bed,2,W Olive Ave,https://www.expedia.com/Universal-Studios-Hotels-Safari-Inn.h34942.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654235643&vip=false&c=8ce8292f-dfb0-4f94-9404-39177383adb4&&exp_dp=199&exp_ts=1492654237296&exp_curr=USD&exp_pg=HSR
"Safari Inn, a Coast Hotel",Universal Studios,3.0,3.9,"2,125","Superior Suite, 1 Bedroom",700,289,1 king bed,4,W Olive Ave,https://www.expedia.com/Universal-Studios-Hotels-Safari-Inn.h34942.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654235643&vip=false&c=8ce8292f-dfb0-4f94-9404-39177383adb4&&exp_dp=199&exp_ts=1492654237296&exp_curr=USD&exp_pg=HSR
Extended Stay America - Los Angeles - South,Gardena,2.5,3.1,595,"Studio, 1 Double Bed, Non Smoking",301,135,1 double bed,2,S Vermont Ave,https://www.expedia.com/Gardena-Hotels-Extended-Stay-America-Los-Angeles-South.h120532.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654235643&vip=false&c=8ce8292f-dfb0-4f94-9404-39177383adb4&&exp_dp=134.99&exp_ts=1492654237297&exp_curr=USD&exp_pg=HSR
Extended Stay America - Los Angeles - South,Gardena,2.5,3.1,595,"Studio, 1 Double Bed, Smoking",301,135,1 double bed,2,S Vermont Ave,https://www.expedia.com/Gardena-Hotels-Extended-Stay-America-Los-Angeles-South.h120532.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654235643&vip=false&c=8ce8292f-dfb0-4f94-9404-39177383adb4&&exp_dp=134.99&exp_ts=1492654237297&exp_curr=USD&exp_pg=HSR
Extended Stay America - Los Angeles - South,Gardena,2.5,3.1,595,"Studio, 2 Full Beds, Non Smoking",301,145,2 full beds,4,S Vermont Ave,https://www.expedia.com/Gardena-Hotels-Extended-Stay-America-Los-Angeles-South.h120532.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654235643&vip=false&c=8ce8292f-dfb0-4f94-9404-39177383adb4&&exp_dp=134.99&exp_ts=1492654237297&exp_curr=USD&exp_pg=HSR
dusitD2 hotel constance pasadena,Pasadena,4.0,4.4,501,Deluxe Double Room,230,319,2 double beds,4,E. Colorado Blvd.,https://www.expedia.com/Pasadena-Hotels-DusitD2-Hotel-Constance-Pasadena.h9127771.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654235643&vip=false&c=8ce8292f-dfb0-4f94-9404-39177383adb4&&exp_dp=319.39&exp_ts=1492654237297&exp_curr=USD&exp_pg=HSR
dusitD2 hotel constance pasadena,Pasadena,4.0,4.4,501,"Deluxe Room, Terrace",290,339,1 king bed,2,E. Colorado Blvd.,https://www.expedia.com/Pasadena-Hotels-DusitD2-Hotel-Constance-Pasadena.h9127771.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654235643&vip=false&c=8ce8292f-dfb0-4f94-9404-39177383adb4&&exp_dp=319.39&exp_ts=1492654237297&exp_curr=USD&exp_pg=HSR
dusitD2 hotel constance pasadena,Pasadena,4.0,4.4,501,Studio Suite,355,359,1 king bed,2,E. Colorado Blvd.,https://www.expedia.com/Pasadena-Hotels-DusitD2-Hotel-Constance-Pasadena.h9127771.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654235643&vip=false&c=8ce8292f-dfb0-4f94-9404-39177383adb4&&exp_dp=319.39&exp_ts=1492654237297&exp_curr=USD&exp_pg=HSR
dusitD2 hotel constance pasadena,Pasadena,4.0,4.4,501,D' Suite,377,379,1 king bed,3,E. Colorado Blvd.,https://www.expedia.com/Pasadena-Hotels-DusitD2-Hotel-Constance-Pasadena.h9127771.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654235643&vip=false&c=8ce8292f-dfb0-4f94-9404-39177383adb4&&exp_dp=319.39&exp_ts=1492654237297&exp_curr=USD&exp_pg=HSR
dusitD2 hotel constance pasadena,Pasadena,4.0,4.4,501,Constance Suite,1100,579,1 king bed,3,E. Colorado Blvd.,https://www.expedia.com/Pasadena-Hotels-DusitD2-Hotel-Constance-Pasadena.h9127771.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654235643&vip=false&c=8ce8292f-dfb0-4f94-9404-39177383adb4&&exp_dp=319.39&exp_ts=1492654237297&exp_curr=USD&exp_pg=HSR
Hollywood Inn Express LAX,Los Angeles Intl. (LAX),2.0,2.7,"1,336","Standard Room, 1 King Bed, Non Smoking",355,89,1 king bed,2,W Century Blvd,https://www.expedia.com/Los-Angeles-Intl-Hotels-Hollywood-Inn-Express-LAX.h8113.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654235643&vip=false&c=8ce8292f-dfb0-4f94-9404-39177383adb4&&exp_dp=88.92&exp_ts=1492654237297&exp_curr=USD&exp_pg=HSR
Hollywood Inn Express LAX,Los Angeles Intl. (LAX),2.0,2.7,"1,336","Standard Room, 2 Queen Beds",355,137,2 queen beds,4,W Century Blvd,https://www.expedia.com/Los-Angeles-Intl-Hotels-Hollywood-Inn-Express-LAX.h8113.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654235643&vip=false&c=8ce8292f-dfb0-4f94-9404-39177383adb4&&exp_dp=88.92&exp_ts=1492654237297&exp_curr=USD&exp_pg=HSR
Hollywood Inn Express LAX,Los Angeles Intl. (LAX),2.0,2.7,"1,336",Three queen beds,355,140,3 queen beds,6,W Century Blvd,https://www.expedia.com/Los-Angeles-Intl-Hotels-Hollywood-Inn-Express-LAX.h8113.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654235643&vip=false&c=8ce8292f-dfb0-4f94-9404-39177383adb4&&exp_dp=88.92&exp_ts=1492654237297&exp_curr=USD&exp_pg=HSR
Eagle Rock Motel,Pasadena,2.0,3.3,41,"Standard Single Room, 1 King Bed",168,87,1 king bed,2,North Figueroa,https://www.expedia.com/Pasadena-Hotels-Eagle-Rock-Motel.h12733609.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654235643&vip=false&c=8ce8292f-dfb0-4f94-9404-39177383adb4&&exp_dp=87.41&exp_ts=1492654237297&exp_curr=USD&exp_pg=HSR
Redondo Pier Inn,Beach Cities,2.0,3.1,312,Romance Spa Suite,250,170,1 king bed,2,S Pacific Coast Hwy,https://www.expedia.com/Los-Angeles-Hotels-Redondo-Pier-Inn.h890628.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654235643&vip=false&c=8ce8292f-dfb0-4f94-9404-39177383adb4&&exp_dp=120.42&exp_ts=1492654237299&exp_curr=USD&exp_pg=HSR
Extended Stay America Los Angeles - Torrance Del Amo Circle,Beach Cities,2.5,3.4,661,"Studio, 1 Queen Bed, Non Smoking",301,155,1 queen bed,2,W Carson St,https://www.expedia.com/Los-Angeles-Hotels-Extended-Stay-America-Los-Angeles-Torrance-Del-Amo-Circle.h202559.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654235643&vip=false&c=8ce8292f-dfb0-4f94-9404-39177383adb4&&exp_dp=154.99&exp_ts=1492654237299&exp_curr=USD&exp_pg=HSR
Extended Stay America Los Angeles - Torrance Del Amo Circle,Beach Cities,2.5,3.4,661,"Studio, 2 Queen Beds, Non Smoking",301,165,2 queen beds,4,W Carson St,https://www.expedia.com/Los-Angeles-Hotels-Extended-Stay-America-Los-Angeles-Torrance-Del-Amo-Circle.h202559.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654235643&vip=false&c=8ce8292f-dfb0-4f94-9404-39177383adb4&&exp_dp=154.99&exp_ts=1492654237299&exp_curr=USD&exp_pg=HSR
Days Inn Glendale,Pasadena,2.0,3.4,"1,479","Standard Room, 2 Double Beds",350,129,2 full beds,4,West Pioneer Drive,https://www.expedia.com/Pasadena-Hotels-Days-Inn-Glendale.h24873.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654428114&vip=false&c=33de5c22-78ea-4caf-93f1-dea382ccf729&&exp_dp=129&exp_ts=1492654428327&exp_curr=USD&exp_pg=HSR
Days Inn Glendale,Pasadena,2.0,3.4,"1,479","Standard Room, 1 King Bed",350,129,1 king bed,2,West Pioneer Drive,https://www.expedia.com/Pasadena-Hotels-Days-Inn-Glendale.h24873.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654428114&vip=false&c=33de5c22-78ea-4caf-93f1-dea382ccf729&&exp_dp=129&exp_ts=1492654428327&exp_curr=USD&exp_pg=HSR
Days Inn Glendale,Pasadena,2.0,3.4,"1,479","Upgraded, Standard Room, 1 King Bed",350,139,1 king bed,3,West Pioneer Drive,https://www.expedia.com/Pasadena-Hotels-Days-Inn-Glendale.h24873.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654428114&vip=false&c=33de5c22-78ea-4caf-93f1-dea382ccf729&&exp_dp=129&exp_ts=1492654428327&exp_curr=USD&exp_pg=HSR
Motel 6 Los Angeles - Hacienda Heights,Hacienda Heights,2.0,3.0,205,"Standard Room, 2 Double Beds",225,66,2 full beds,4,South 7th Avenue,https://www.expedia.com/Hacienda-Heights-Hotels-Motel-6-Los-Angeles-Hacienda-Heights.h996207.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654428114&vip=false&c=33de5c22-78ea-4caf-93f1-dea382ccf729&&exp_dp=65.99&exp_ts=1492654428327&exp_curr=USD&exp_pg=HSR
Motel 6 Los Angeles - Hacienda Heights,Hacienda Heights,2.0,3.0,205,"Standard Room, 1 Queen Bed",225,66,1 queen bed,2,South 7th Avenue,https://www.expedia.com/Hacienda-Heights-Hotels-Motel-6-Los-Angeles-Hacienda-Heights.h996207.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654428114&vip=false&c=33de5c22-78ea-4caf-93f1-dea382ccf729&&exp_dp=65.99&exp_ts=1492654428327&exp_curr=USD&exp_pg=HSR
Palm Motel,Beach Cities,2.5,3.0,208,Standard Single Room,170,105,1 queen bed,2,14th Street,https://www.expedia.com/Los-Angeles-Hotels-Palm-Motel.h13579009.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654428114&vip=false&c=33de5c22-78ea-4caf-93f1-dea382ccf729&&exp_dp=105&exp_ts=1492654428328&exp_curr=USD&exp_pg=HSR
Palm Motel,Beach Cities,2.5,3.0,208,Deluxe Single Room,170,120,1 king bed,2,14th Street,https://www.expedia.com/Los-Angeles-Hotels-Palm-Motel.h13579009.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654428114&vip=false&c=33de5c22-78ea-4caf-93f1-dea382ccf729&&exp_dp=105&exp_ts=1492654428328&exp_curr=USD&exp_pg=HSR
Palm Motel,Beach Cities,2.5,3.0,208,Standard Twin Room,260,125,2 queen beds,4,14th Street,https://www.expedia.com/Los-Angeles-Hotels-Palm-Motel.h13579009.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654428114&vip=false&c=33de5c22-78ea-4caf-93f1-dea382ccf729&&exp_dp=105&exp_ts=1492654428328&exp_curr=USD&exp_pg=HSR
Palm Motel,Beach Cities,2.5,3.0,208,Standard Triple Room,300,145,3 queen beds,6,14th Street,https://www.expedia.com/Los-Angeles-Hotels-Palm-Motel.h13579009.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654428114&vip=false&c=33de5c22-78ea-4caf-93f1-dea382ccf729&&exp_dp=105&exp_ts=1492654428328&exp_curr=USD&exp_pg=HSR
Motel 6 Los Angeles - Pomona,Pomona,2.0,3.0,251,"Standard Room, 1 Queen Bed",225,70,1 queen bed,2,South Garey Avenue,https://www.expedia.com/Pomona-Hotels-Motel-6-Los-Angeles-Pomona.h996225.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654428114&vip=false&c=33de5c22-78ea-4caf-93f1-dea382ccf729&&exp_dp=69.99&exp_ts=1492654428332&exp_curr=USD&exp_pg=HSR
