name,zone,star,rating,rates,checkin,checkout,room,size,price,bed,guests,address,link
Best Western Plus Thousand Oaks Inn,Thousand Oaks,3.0,4.0,585,04/21/2017,04/22/2017,"Deluxe Room, 1 King Bed, Non Smoking, Balcony",350,173,1 king bed,4,W Thousand Oaks Blvd,https://www.expedia.com/Thousand-Oaks-Hotels-Best-Western-Plus-Thousand-Oaks-Inn.h41238.Hotel-Information?chkin=4%2F21%2F2017&chkout=4%2F22%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=21373081-f57b-4853-8f63-11ae8a634901HWRQ1492707166683&vip=false&c=4d782b0d-fe45-447b-8cb1-90aa7601eee4&&exp_dp=162.99&exp_ts=1492707167523&exp_curr=USD&exp_pg=HSR
Best Western Plus Thousand Oaks Inn,Thousand Oaks,3.0,4.0,585,04/21/2017,04/22/2017,"Deluxe Room, 1 King Bed, Non Smoking",350,183,1 king bed,4,W Thousand Oaks Blvd,https://www.expedia.com/Thousand-Oaks-Hotels-Best-Western-Plus-Thousand-Oaks-Inn.h41238.Hotel-Information?chkin=4%2F21%2F2017&chkout=4%2F22%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=21373081-f57b-4853-8f63-11ae8a634901HWRQ1492707166683&vip=false&c=4d782b0d-fe45-447b-8cb1-90aa7601eee4&&exp_dp=162.99&exp_ts=1492707167523&exp_curr=USD&exp_pg=HSR
Best Western Plus Thousand Oaks Inn,Thousand Oaks,3.0,4.0,585,04/21/2017,04/22/2017,"Suite, 2 Bedrooms, Non Smoking",750,235,1 single bed,4,W Thousand Oaks Blvd,https://www.expedia.com/Thousand-Oaks-Hotels-Best-Western-Plus-Thousand-Oaks-Inn.h41238.Hotel-Information?chkin=4%2F21%2F2017&chkout=4%2F22%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=21373081-f57b-4853-8f63-11ae8a634901HWRQ1492707166683&vip=false&c=4d782b0d-fe45-447b-8cb1-90aa7601eee4&&exp_dp=162.99&exp_ts=1492707167523&exp_curr=USD&exp_pg=HSR
Best Western Plus Thousand Oaks Inn,Thousand Oaks,3.0,4.0,585,04/21/2017,04/22/2017,"Suite, 2 Bedrooms, Non Smoking",750,285,1 single bed,4,W Thousand Oaks Blvd,https://www.expedia.com/Thousand-Oaks-Hotels-Best-Western-Plus-Thousand-Oaks-Inn.h41238.Hotel-Information?chkin=4%2F21%2F2017&chkout=4%2F22%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=21373081-f57b-4853-8f63-11ae8a634901HWRQ1492707166683&vip=false&c=4d782b0d-fe45-447b-8cb1-90aa7601eee4&&exp_dp=162.99&exp_ts=1492707167523&exp_curr=USD&exp_pg=HSR
Best Western Plus Thousand Oaks Inn,Thousand Oaks,3.0,4.0,585,04/21/2017,04/22/2017,"Suite, 1 King Bed, Non Smoking, Refrigerator & Microwave",600,285,1 king bed,4,W Thousand Oaks Blvd,https://www.expedia.com/Thousand-Oaks-Hotels-Best-Western-Plus-Thousand-Oaks-Inn.h41238.Hotel-Information?chkin=4%2F21%2F2017&chkout=4%2F22%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=21373081-f57b-4853-8f63-11ae8a634901HWRQ1492707166683&vip=false&c=4d782b0d-fe45-447b-8cb1-90aa7601eee4&&exp_dp=162.99&exp_ts=1492707167523&exp_curr=USD&exp_pg=HSR
Comfort Inn & Suites Near Long Beach Convention Center,Long Beach,2.5,3.9,339,04/21/2017,04/22/2017,"Business Room, 1 King Bed, Non Smoking",420,139,1 king bed,2,E Willow Street,https://www.expedia.com/Long-Beach-Hotels-Comfort-Inn-Suites-Near-Long-Beach-Convention-Center.h1425306.Hotel-Information?chkin=4%2F21%2F2017&chkout=4%2F22%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=21373081-f57b-4853-8f63-11ae8a634901HWRQ1492707166683&vip=false&c=4d782b0d-fe45-447b-8cb1-90aa7601eee4&&exp_dp=139&exp_ts=1492707167523&exp_curr=USD&exp_pg=HSR
Torrance Marriott Redondo Beach,Beach Cities,3.5,4.2,611,04/21/2017,04/22/2017,Room,225,209,1 king bed or 2 full beds,4,Fashion Way,https://www.expedia.com/Los-Angeles-Hotels-Torrance-Marriott-Redondo-Beach.h19189.Hotel-Information?chkin=4%2F21%2F2017&chkout=4%2F22%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=21373081-f57b-4853-8f63-11ae8a634901HWRQ1492707166683&vip=false&c=4d782b0d-fe45-447b-8cb1-90aa7601eee4&&exp_dp=209.01&exp_ts=1492707167524&exp_curr=USD&exp_pg=HSR
Torrance Marriott Redondo Beach,Beach Cities,3.5,4.2,611,04/21/2017,04/22/2017,Room,225,219,1 king bed or 2 full beds,4,Fashion Way,https://www.expedia.com/Los-Angeles-Hotels-Torrance-Marriott-Redondo-Beach.h19189.Hotel-Information?chkin=4%2F21%2F2017&chkout=4%2F22%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=21373081-f57b-4853-8f63-11ae8a634901HWRQ1492707166683&vip=false&c=4d782b0d-fe45-447b-8cb1-90aa7601eee4&&exp_dp=209.01&exp_ts=1492707167524&exp_curr=USD&exp_pg=HSR
Torrance Marriott Redondo Beach,Beach Cities,3.5,4.2,611,04/21/2017,04/22/2017,Room,225,229,1 king bed or 2 full beds,4,Fashion Way,https://www.expedia.com/Los-Angeles-Hotels-Torrance-Marriott-Redondo-Beach.h19189.Hotel-Information?chkin=4%2F21%2F2017&chkout=4%2F22%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=21373081-f57b-4853-8f63-11ae8a634901HWRQ1492707166683&vip=false&c=4d782b0d-fe45-447b-8cb1-90aa7601eee4&&exp_dp=209.01&exp_ts=1492707167524&exp_curr=USD&exp_pg=HSR
Torrance Marriott Redondo Beach,Beach Cities,3.5,4.2,611,04/21/2017,04/22/2017,Room,225,229,1 king bed or 2 full beds,4,Fashion Way,https://www.expedia.com/Los-Angeles-Hotels-Torrance-Marriott-Redondo-Beach.h19189.Hotel-Information?chkin=4%2F21%2F2017&chkout=4%2F22%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=21373081-f57b-4853-8f63-11ae8a634901HWRQ1492707166683&vip=false&c=4d782b0d-fe45-447b-8cb1-90aa7601eee4&&exp_dp=209.01&exp_ts=1492707167524&exp_curr=USD&exp_pg=HSR
Torrance Marriott Redondo Beach,Beach Cities,3.5,4.2,611,04/21/2017,04/22/2017,Room,225,229,1 king bed or 2 full beds,4,Fashion Way,https://www.expedia.com/Los-Angeles-Hotels-Torrance-Marriott-Redondo-Beach.h19189.Hotel-Information?chkin=4%2F21%2F2017&chkout=4%2F22%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=21373081-f57b-4853-8f63-11ae8a634901HWRQ1492707166683&vip=false&c=4d782b0d-fe45-447b-8cb1-90aa7601eee4&&exp_dp=209.01&exp_ts=1492707167524&exp_curr=USD&exp_pg=HSR
Torrance Marriott Redondo Beach,Beach Cities,3.5,4.2,611,04/21/2017,04/22/2017,Room,225,239,1 king bed or 2 full beds,4,Fashion Way,https://www.expedia.com/Los-Angeles-Hotels-Torrance-Marriott-Redondo-Beach.h19189.Hotel-Information?chkin=4%2F21%2F2017&chkout=4%2F22%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=21373081-f57b-4853-8f63-11ae8a634901HWRQ1492707166683&vip=false&c=4d782b0d-fe45-447b-8cb1-90aa7601eee4&&exp_dp=209.01&exp_ts=1492707167524&exp_curr=USD&exp_pg=HSR
Torrance Marriott Redondo Beach,Beach Cities,3.5,4.2,611,04/21/2017,04/22/2017,Business Room,226,219,1 king bed or 2 full beds,4,Fashion Way,https://www.expedia.com/Los-Angeles-Hotels-Torrance-Marriott-Redondo-Beach.h19189.Hotel-Information?chkin=4%2F21%2F2017&chkout=4%2F22%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=21373081-f57b-4853-8f63-11ae8a634901HWRQ1492707166683&vip=false&c=4d782b0d-fe45-447b-8cb1-90aa7601eee4&&exp_dp=209.01&exp_ts=1492707167524&exp_curr=USD&exp_pg=HSR
Torrance Marriott Redondo Beach,Beach Cities,3.5,4.2,611,04/21/2017,04/22/2017,"Concierge Room, City View",225,239,1 king bed or 2 full beds,4,Fashion Way,https://www.expedia.com/Los-Angeles-Hotels-Torrance-Marriott-Redondo-Beach.h19189.Hotel-Information?chkin=4%2F21%2F2017&chkout=4%2F22%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=21373081-f57b-4853-8f63-11ae8a634901HWRQ1492707166683&vip=false&c=4d782b0d-fe45-447b-8cb1-90aa7601eee4&&exp_dp=209.01&exp_ts=1492707167524&exp_curr=USD&exp_pg=HSR
The Mayfair Hotel Los Angeles,Downtown Los Angeles,3.5,2.8,"2,725",04/21/2017,04/22/2017,"Deluxe Room, 1 Queen Bed",200,179,1 queen bed,2,W 7th St,https://www.expedia.com/Los-Angeles-Hotels-The-Mayfair-Hotel-Los-Angeles.h7477.Hotel-Information?chkin=4%2F21%2F2017&chkout=4%2F22%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=21373081-f57b-4853-8f63-11ae8a634901HWRQ1492707166683&vip=false&c=4d782b0d-fe45-447b-8cb1-90aa7601eee4&&exp_dp=179&exp_ts=1492707167524&exp_curr=USD&exp_pg=HSR
The Mayfair Hotel Los Angeles,Downtown Los Angeles,3.5,2.8,"2,725",04/21/2017,04/22/2017,"Deluxe Room, 1 Double Bed",200,179,1 double bed,2,W 7th St,https://www.expedia.com/Los-Angeles-Hotels-The-Mayfair-Hotel-Los-Angeles.h7477.Hotel-Information?chkin=4%2F21%2F2017&chkout=4%2F22%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=21373081-f57b-4853-8f63-11ae8a634901HWRQ1492707166683&vip=false&c=4d782b0d-fe45-447b-8cb1-90aa7601eee4&&exp_dp=179&exp_ts=1492707167524&exp_curr=USD&exp_pg=HSR
The Mayfair Hotel Los Angeles,Downtown Los Angeles,3.5,2.8,"2,725",04/21/2017,04/22/2017,"Deluxe Room, 1 King Bed",220,199,1 king bed,2,W 7th St,https://www.expedia.com/Los-Angeles-Hotels-The-Mayfair-Hotel-Los-Angeles.h7477.Hotel-Information?chkin=4%2F21%2F2017&chkout=4%2F22%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=21373081-f57b-4853-8f63-11ae8a634901HWRQ1492707166683&vip=false&c=4d782b0d-fe45-447b-8cb1-90aa7601eee4&&exp_dp=179&exp_ts=1492707167524&exp_curr=USD&exp_pg=HSR
The Mayfair Hotel Los Angeles,Downtown Los Angeles,3.5,2.8,"2,725",04/21/2017,04/22/2017,"Deluxe Room, 2 Double Beds",220,209,2 full beds,4,W 7th St,https://www.expedia.com/Los-Angeles-Hotels-The-Mayfair-Hotel-Los-Angeles.h7477.Hotel-Information?chkin=4%2F21%2F2017&chkout=4%2F22%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=21373081-f57b-4853-8f63-11ae8a634901HWRQ1492707166683&vip=false&c=4d782b0d-fe45-447b-8cb1-90aa7601eee4&&exp_dp=179&exp_ts=1492707167524&exp_curr=USD&exp_pg=HSR
Oceana Beach Club Hotel,Beach Cities,4.0,4.5,272,04/21/2017,04/22/2017,Ocean View Suite,850,605,1 king bed,2,Ocean Ave,https://www.expedia.com/Los-Angeles-Hotels-Oceana-Beach-Club-Hotel.h428321.Hotel-Information?chkin=4%2F21%2F2017&chkout=4%2F22%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=21373081-f57b-4853-8f63-11ae8a634901HWRQ1492707166683&vip=false&c=4d782b0d-fe45-447b-8cb1-90aa7601eee4&&exp_dp=465.48&exp_ts=1492707167524&exp_curr=USD&exp_pg=HSR
Residence Inn Los Angeles L.A. LIVE,Downtown Los Angeles,3.5,4.6,238,04/21/2017,04/22/2017,"Studio, 1 King Bed with Sofa bed",480,319,1 king and 1 sofa bed,4,W Olympic Blvd,https://www.expedia.com/Los-Angeles-Hotels-Residence-Inn-Los-Angeles-LA-LIVE.h7779306.Hotel-Information?chkin=4%2F21%2F2017&chkout=4%2F22%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=21373081-f57b-4853-8f63-11ae8a634901HWRQ1492707166683&vip=false&c=4d782b0d-fe45-447b-8cb1-90aa7601eee4&&exp_dp=319.01&exp_ts=1492707167524&exp_curr=USD&exp_pg=HSR
Residence Inn Los Angeles L.A. LIVE,Downtown Los Angeles,3.5,4.6,238,04/21/2017,04/22/2017,"Studio, Multiple Beds",540,339,2 queen and 1 sofa bed,5,W Olympic Blvd,https://www.expedia.com/Los-Angeles-Hotels-Residence-Inn-Los-Angeles-LA-LIVE.h7779306.Hotel-Information?chkin=4%2F21%2F2017&chkout=4%2F22%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=21373081-f57b-4853-8f63-11ae8a634901HWRQ1492707166683&vip=false&c=4d782b0d-fe45-447b-8cb1-90aa7601eee4&&exp_dp=319.01&exp_ts=1492707167524&exp_curr=USD&exp_pg=HSR
Residence Inn Los Angeles L.A. LIVE,Downtown Los Angeles,3.5,4.6,238,04/21/2017,04/22/2017,"Junior Suite, 1 Bedroom",580,359,1 king and 1 sofa bed,4,W Olympic Blvd,https://www.expedia.com/Los-Angeles-Hotels-Residence-Inn-Los-Angeles-LA-LIVE.h7779306.Hotel-Information?chkin=4%2F21%2F2017&chkout=4%2F22%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=21373081-f57b-4853-8f63-11ae8a634901HWRQ1492707166683&vip=false&c=4d782b0d-fe45-447b-8cb1-90aa7601eee4&&exp_dp=319.01&exp_ts=1492707167524&exp_curr=USD&exp_pg=HSR
Residence Inn Los Angeles L.A. LIVE,Downtown Los Angeles,3.5,4.6,238,04/21/2017,04/22/2017,"Suite, 1 Bedroom",680,369,1 king and 1 sofa bed,4,W Olympic Blvd,https://www.expedia.com/Los-Angeles-Hotels-Residence-Inn-Los-Angeles-LA-LIVE.h7779306.Hotel-Information?chkin=4%2F21%2F2017&chkout=4%2F22%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=21373081-f57b-4853-8f63-11ae8a634901HWRQ1492707166683&vip=false&c=4d782b0d-fe45-447b-8cb1-90aa7601eee4&&exp_dp=319.01&exp_ts=1492707167524&exp_curr=USD&exp_pg=HSR
Ginosi Wilshire Apartel,Downtown Los Angeles,3.5,3.6,83,04/21/2017,04/22/2017,Studio,753,121,1 queen bed or 1 sofa bed,3,Wilshire Boulevard,https://www.expedia.com/Los-Angeles-Hotels-Ginosi-Wilshire-Apartel.h9128102.Hotel-Information?chkin=4%2F21%2F2017&chkout=4%2F22%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=21373081-f57b-4853-8f63-11ae8a634901HWRQ1492707166683&vip=false&c=4d782b0d-fe45-447b-8cb1-90aa7601eee4&&exp_dp=121&exp_ts=1492707167524&exp_curr=USD&exp_pg=HSR
Ginosi Wilshire Apartel,Downtown Los Angeles,3.5,3.6,83,04/21/2017,04/22/2017,"Studio Suite, Kitchen",753,150,null,4,Wilshire Boulevard,https://www.expedia.com/Los-Angeles-Hotels-Ginosi-Wilshire-Apartel.h9128102.Hotel-Information?chkin=4%2F21%2F2017&chkout=4%2F22%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=21373081-f57b-4853-8f63-11ae8a634901HWRQ1492707166683&vip=false&c=4d782b0d-fe45-447b-8cb1-90aa7601eee4&&exp_dp=121&exp_ts=1492707167524&exp_curr=USD&exp_pg=HSR
Comfort Suites Stevenson Ranch,Santa Clarita - Magic Mountain,2.5,4.2,942,04/21/2017,04/22/2017,"Studio Suite, 2 Queen Beds",325,170,2 queen and 1 sofa bed,6,The Old Rd,https://www.expedia.com/Santa-Clarita-Magic-Mountain-Hotels-Comfort-Suites-Stevenson-Ranch.h67666.Hotel-Information?chkin=4%2F21%2F2017&chkout=4%2F22%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=21373081-f57b-4853-8f63-11ae8a634901HWRQ1492707166683&vip=false&c=4d782b0d-fe45-447b-8cb1-90aa7601eee4&&exp_dp=170&exp_ts=1492707167524&exp_curr=USD&exp_pg=HSR
"The Ritz-Carlton, Marina del Rey",Beach Cities,5.0,4.4,689,04/21/2017,04/22/2017,"Room, 2 Double Beds (Guest)",360,509,2 full beds,4,Admiralty Way,https://www.expedia.com/Los-Angeles-Hotels-The-Ritz-Carlton.h11767.Hotel-Information?chkin=4%2F21%2F2017&chkout=4%2F22%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=21373081-f57b-4853-8f63-11ae8a634901HWRQ1492707166683&vip=false&c=4d782b0d-fe45-447b-8cb1-90aa7601eee4&&exp_dp=509.01&exp_ts=1492707167524&exp_curr=USD&exp_pg=HSR
"The Ritz-Carlton, Marina del Rey",Beach Cities,5.0,4.4,689,04/21/2017,04/22/2017,"Club Room, Balcony (Club Level, Guest)",360,659,1 king bed or 2 full beds,4,Admiralty Way,https://www.expedia.com/Los-Angeles-Hotels-The-Ritz-Carlton.h11767.Hotel-Information?chkin=4%2F21%2F2017&chkout=4%2F22%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=21373081-f57b-4853-8f63-11ae8a634901HWRQ1492707166683&vip=false&c=4d782b0d-fe45-447b-8cb1-90aa7601eee4&&exp_dp=509.01&exp_ts=1492707167524&exp_curr=USD&exp_pg=HSR
"The Ritz-Carlton, Marina del Rey",Beach Cities,5.0,4.4,689,04/21/2017,04/22/2017,"Executive Suite, 1 King Bed with Sofa bed, Balcony, Marina View",700,"1,009",1 king and 1 sofa bed,4,Admiralty Way,https://www.expedia.com/Los-Angeles-Hotels-The-Ritz-Carlton.h11767.Hotel-Information?chkin=4%2F21%2F2017&chkout=4%2F22%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=21373081-f57b-4853-8f63-11ae8a634901HWRQ1492707166683&vip=false&c=4d782b0d-fe45-447b-8cb1-90aa7601eee4&&exp_dp=509.01&exp_ts=1492707167524&exp_curr=USD&exp_pg=HSR
Bartlett Motel,Lomita,2.0,2.1,27,04/21/2017,04/22/2017,"Family Double Room, 1 Bedroom",400,100,2 double beds,4,Pacific Coast Hwy,https://www.expedia.com/Lomita-Hotels-Bartlett-Motel.h9560426.Hotel-Information?chkin=4%2F21%2F2017&chkout=4%2F22%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=21373081-f57b-4853-8f63-11ae8a634901HWRQ1492707166683&vip=false&c=4d782b0d-fe45-447b-8cb1-90aa7601eee4&&exp_dp=100&exp_ts=1492707167524&exp_curr=USD&exp_pg=HSR
TownePlace Suites Los Angeles LAX/Manhattan Beach,Beach Cities,2.5,4.1,26,04/21/2017,04/22/2017,Studio,330,139,1 queen bed or 1 sofa bed,3,Aviation Blvd,https://www.expedia.com/Los-Angeles-Hotels-TownePlace-Suites-Los-Angeles-LAXManhattan-Beach.h790669.Hotel-Information?chkin=4%2F21%2F2017&chkout=4%2F22%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=21373081-f57b-4853-8f63-11ae8a634901HWRQ1492707166683&vip=false&c=4d782b0d-fe45-447b-8cb1-90aa7601eee4&&exp_dp=139.01&exp_ts=1492707167524&exp_curr=USD&exp_pg=HSR
TownePlace Suites Los Angeles LAX/Manhattan Beach,Beach Cities,2.5,4.1,26,04/21/2017,04/22/2017,"Suite, 2 Bedrooms",676,214,1 sofa bed or 2 queen beds,5,Aviation Blvd,https://www.expedia.com/Los-Angeles-Hotels-TownePlace-Suites-Los-Angeles-LAXManhattan-Beach.h790669.Hotel-Information?chkin=4%2F21%2F2017&chkout=4%2F22%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=21373081-f57b-4853-8f63-11ae8a634901HWRQ1492707166683&vip=false&c=4d782b0d-fe45-447b-8cb1-90aa7601eee4&&exp_dp=139.01&exp_ts=1492707167524&exp_curr=USD&exp_pg=HSR
Residence Inn by Marriott Los Angeles Burbank Downtown,Burbank,3.0,4.5,278,04/21/2017,04/22/2017,"Studio, 1 King Bed with Sofa bed",438,209,1 king and 1 sofa bed,3,Ikea Way,https://www.expedia.com/Burbank-Hotels-Residence-Inn-By-Marriott-Los-Angeles-Burbank-Downtown.h1677534.Hotel-Information?chkin=4%2F21%2F2017&chkout=4%2F22%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=21373081-f57b-4853-8f63-11ae8a634901HWRQ1492707166683&vip=false&c=4d782b0d-fe45-447b-8cb1-90aa7601eee4&&exp_dp=208.99&exp_ts=1492707167525&exp_curr=USD&exp_pg=HSR
Residence Inn by Marriott Los Angeles Burbank Downtown,Burbank,3.0,4.5,278,04/21/2017,04/22/2017,"Standard Room, 2 Bedrooms",686,339,1 king bed or 1 queen bed,5,Ikea Way,https://www.expedia.com/Burbank-Hotels-Residence-Inn-By-Marriott-Los-Angeles-Burbank-Downtown.h1677534.Hotel-Information?chkin=4%2F21%2F2017&chkout=4%2F22%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=21373081-f57b-4853-8f63-11ae8a634901HWRQ1492707166683&vip=false&c=4d782b0d-fe45-447b-8cb1-90aa7601eee4&&exp_dp=208.99&exp_ts=1492707167525&exp_curr=USD&exp_pg=HSR
Days Inn Ontario Airport,Ontario,2.0,2.8,162,04/21/2017,04/22/2017,"Standard Room, 1 King Bed",260,76,1 king bed,2,E 4th St,https://www.expedia.com/Ontario-Hotels-Days-Inn-Ontario-Airport.h18068.Hotel-Information?chkin=4%2F21%2F2017&chkout=4%2F22%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=21373081-f57b-4853-8f63-11ae8a634901HWRQ1492707166683&vip=false&c=4d782b0d-fe45-447b-8cb1-90aa7601eee4&&exp_dp=75.7&exp_ts=1492707167525&exp_curr=USD&exp_pg=HSR
Days Inn Ontario Airport,Ontario,2.0,2.8,162,04/21/2017,04/22/2017,"Standard Room, 1 King Bed, Smoking",260,76,1 king bed,2,E 4th St,https://www.expedia.com/Ontario-Hotels-Days-Inn-Ontario-Airport.h18068.Hotel-Information?chkin=4%2F21%2F2017&chkout=4%2F22%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=21373081-f57b-4853-8f63-11ae8a634901HWRQ1492707166683&vip=false&c=4d782b0d-fe45-447b-8cb1-90aa7601eee4&&exp_dp=75.7&exp_ts=1492707167525&exp_curr=USD&exp_pg=HSR
Days Inn Ontario Airport,Ontario,2.0,2.8,162,04/21/2017,04/22/2017,"Standard Room, 2 Queen Beds",260,83,2 queen beds,4,E 4th St,https://www.expedia.com/Ontario-Hotels-Days-Inn-Ontario-Airport.h18068.Hotel-Information?chkin=4%2F21%2F2017&chkout=4%2F22%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=21373081-f57b-4853-8f63-11ae8a634901HWRQ1492707166683&vip=false&c=4d782b0d-fe45-447b-8cb1-90aa7601eee4&&exp_dp=75.7&exp_ts=1492707167525&exp_curr=USD&exp_pg=HSR
Days Inn Ontario Airport,Ontario,2.0,2.8,162,04/21/2017,04/22/2017,"Standard Room, 1 Queen Bed, Accessible, Smoking",240,87,1 queen bed,2,E 4th St,https://www.expedia.com/Ontario-Hotels-Days-Inn-Ontario-Airport.h18068.Hotel-Information?chkin=4%2F21%2F2017&chkout=4%2F22%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=21373081-f57b-4853-8f63-11ae8a634901HWRQ1492707166683&vip=false&c=4d782b0d-fe45-447b-8cb1-90aa7601eee4&&exp_dp=75.7&exp_ts=1492707167525&exp_curr=USD&exp_pg=HSR
Courtyard by Marriott Long Beach Downtown,Long Beach,3.0,4.1,968,04/21/2017,04/22/2017,"Standard Room, 1 King Bed",300,169,1 king bed,3,E 1st St,https://www.expedia.com/Long-Beach-Hotels-Courtyard-By-Marriott-Long-Beach-Downtown.h9517.Hotel-Information?chkin=4%2F21%2F2017&chkout=4%2F22%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=21373081-f57b-4853-8f63-11ae8a634901HWRQ1492707166683&vip=false&c=4d782b0d-fe45-447b-8cb1-90aa7601eee4&&exp_dp=169.01&exp_ts=1492707167528&exp_curr=USD&exp_pg=HSR
Courtyard by Marriott Long Beach Downtown,Long Beach,3.0,4.1,968,04/21/2017,04/22/2017,"Standard Room, 1 King Bed",300,199,1 king bed,3,E 1st St,https://www.expedia.com/Long-Beach-Hotels-Courtyard-By-Marriott-Long-Beach-Downtown.h9517.Hotel-Information?chkin=4%2F21%2F2017&chkout=4%2F22%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=21373081-f57b-4853-8f63-11ae8a634901HWRQ1492707166683&vip=false&c=4d782b0d-fe45-447b-8cb1-90aa7601eee4&&exp_dp=169.01&exp_ts=1492707167528&exp_curr=USD&exp_pg=HSR
Courtyard by Marriott Long Beach Downtown,Long Beach,3.0,4.1,968,04/21/2017,04/22/2017,"Room, 1 King Bed, Harbor View",300,189,1 king bed,4,E 1st St,https://www.expedia.com/Long-Beach-Hotels-Courtyard-By-Marriott-Long-Beach-Downtown.h9517.Hotel-Information?chkin=4%2F21%2F2017&chkout=4%2F22%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=21373081-f57b-4853-8f63-11ae8a634901HWRQ1492707166683&vip=false&c=4d782b0d-fe45-447b-8cb1-90aa7601eee4&&exp_dp=169.01&exp_ts=1492707167528&exp_curr=USD&exp_pg=HSR
Courtyard by Marriott Long Beach Downtown,Long Beach,3.0,4.1,968,04/21/2017,04/22/2017,"Room, Harbor View",300,199,2 queen beds,4,E 1st St,https://www.expedia.com/Long-Beach-Hotels-Courtyard-By-Marriott-Long-Beach-Downtown.h9517.Hotel-Information?chkin=4%2F21%2F2017&chkout=4%2F22%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=21373081-f57b-4853-8f63-11ae8a634901HWRQ1492707166683&vip=false&c=4d782b0d-fe45-447b-8cb1-90aa7601eee4&&exp_dp=169.01&exp_ts=1492707167528&exp_curr=USD&exp_pg=HSR
Ginosi FiGaro Apartel,Downtown Los Angeles,3.5,3.8,247,04/21/2017,04/22/2017,"Apartment, 2 Bedrooms",1033,225,1 Japanese futon,6,South Flower Street,https://www.expedia.com/Los-Angeles-Hotels-Ginosi-FiGaro-Apartel.h9336026.Hotel-Information?chkin=4%2F21%2F2017&chkout=4%2F22%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=21373081-f57b-4853-8f63-11ae8a634901HWRQ1492707166683&vip=false&c=4d782b0d-fe45-447b-8cb1-90aa7601eee4&&exp_dp=225&exp_ts=1492707167528&exp_curr=USD&exp_pg=HSR
Ginosi FiGaro Apartel,Downtown Los Angeles,3.5,3.8,247,04/21/2017,04/22/2017,"Apartment, 1 Bedroom",753,240,1 queen and 1 sofa bed,2,South Flower Street,https://www.expedia.com/Los-Angeles-Hotels-Ginosi-FiGaro-Apartel.h9336026.Hotel-Information?chkin=4%2F21%2F2017&chkout=4%2F22%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=21373081-f57b-4853-8f63-11ae8a634901HWRQ1492707166683&vip=false&c=4d782b0d-fe45-447b-8cb1-90aa7601eee4&&exp_dp=225&exp_ts=1492707167528&exp_curr=USD&exp_pg=HSR
